Scheduling End,95827386465
Makespan,96009310896
Schedule Repartition Time,Repartition Begin,Repartition End,Copy Duration
28.0568,28.0581,28.0622,0.0088285
28.0791,28.0804,28.0845,0.00878071
28.1015,28.1027,28.1068,0.00883941
28.1238,28.1251,28.1292,0.00885855
28.1464,28.1476,28.1518,0.00894873
28.1689,28.1702,28.1744,0.00889343
28.1916,28.1929,28.197,0.00889642
28.214,28.2153,28.2194,0.00882928
28.2366,28.2379,28.242,0.00891328
28.2591,28.2604,28.2645,0.00880282
28.282,28.2833,28.2874,0.00879035
28.3044,28.3057,28.3098,0.00884715
28.327,28.3283,28.3324,0.00889877
28.3498,28.351,28.3552,0.00910617
28.3726,28.3739,28.378,0.0090224
28.3954,28.3967,28.4008,0.00898915
28.4181,28.4194,28.4235,0.00890353
28.4407,28.442,28.4462,0.00897947
28.4634,28.4647,28.4688,0.00887553
28.4859,28.4872,28.4912,0.00881872
28.5082,28.5095,28.5136,0.00883946
28.5307,28.532,28.5361,0.00884972
28.5533,28.5546,28.5587,0.00899332
28.576,28.5773,28.5815,0.0090348
28.5987,28.6,28.6042,0.0089097
28.6215,28.6227,28.6269,0.0090137
28.644,28.6453,28.6494,0.00882656
28.6667,28.668,28.6721,0.00899645
28.6894,28.6907,28.6948,0.00892346
28.7121,28.7134,28.7175,0.00892655
28.7347,28.7359,28.74,0.00890586
28.7572,28.7585,28.7626,0.00891312
28.7804,28.7817,28.7858,0.00892613
28.803,28.8043,28.8084,0.00892152
28.8257,28.827,28.8311,0.00902314
28.8485,28.8498,28.8539,0.00896123
28.8712,28.8725,28.8766,0.0088761
28.8938,28.8951,28.8993,0.00892767
28.9166,28.918,28.9221,0.00904892
28.9396,28.9408,28.945,0.00902121
28.9624,28.9637,28.9678,0.00897851
28.9852,28.9865,28.9906,0.0089976
29.008,29.0093,29.0134,0.00900614
29.0307,29.032,29.0361,0.00893083
29.0534,29.0547,29.0589,0.00905772
29.0761,29.0774,29.0815,0.00885435
29.0987,29.1,29.1041,0.00885615
29.1211,29.1224,29.1265,0.00883564
29.1438,29.1451,29.1492,0.0089531
29.1664,29.1676,29.1718,0.00881927
29.189,29.1903,29.1944,0.00893815
29.2114,29.2127,29.2168,0.00881883
29.2337,29.235,29.239,0.0087716
29.2559,29.2571,29.2612,0.00872215
29.2786,29.2799,29.284,0.00878937
29.301,29.3023,29.3064,0.00878868
29.3236,29.3249,29.329,0.0088928
29.3461,29.3474,29.3515,0.00892755
29.369,29.3703,29.3744,0.00906846
29.3918,29.3931,29.3972,0.00894134
29.4144,29.4157,29.4198,0.00891973
29.437,29.4383,29.4424,0.00886097
29.4596,29.4608,29.465,0.00891698
29.4822,29.4835,29.4877,0.00895146
29.5049,29.5062,29.5103,0.00892698
29.5275,29.5288,29.5329,0.00890075
29.5501,29.5514,29.5555,0.00886922
29.5725,29.5738,29.5779,0.00882067
29.595,29.5962,29.6004,0.00889045
29.6176,29.6188,29.6229,0.00893709
29.64,29.6413,29.6454,0.00884773
29.6626,29.6639,29.668,0.00899508
29.6854,29.6866,29.6907,0.00899136
29.708,29.7093,29.7134,0.00891962
29.7307,29.732,29.7361,0.00897109
29.7534,29.7546,29.7587,0.00896805
29.7766,29.7779,29.7821,0.00904199
29.7994,29.8007,29.8048,0.0089313
29.8222,29.8234,29.8276,0.00894322
29.8447,29.846,29.8501,0.00879267
29.8673,29.8686,29.8727,0.00895579
29.89,29.8912,29.8953,0.00891447
29.9126,29.9139,29.918,0.00893558
29.9351,29.9364,29.9405,0.00891262
29.9577,29.9589,29.963,0.00882235
29.9801,29.9814,29.9855,0.00885715
30.0027,30.0039,30.0081,0.00891034
30.0251,30.0264,30.0304,0.00879363
30.0473,30.0486,30.0527,0.00869325
30.0698,30.071,30.0751,0.00890084
30.0924,30.0937,30.0979,0.0090107
30.1151,30.1164,30.1205,0.00882381
30.1377,30.139,30.1432,0.00895443
30.1604,30.1617,30.1658,0.0089357
30.1831,30.1844,30.1885,0.00892815
30.206,30.2072,30.2114,0.00902286
30.2285,30.2298,30.2338,0.00875905
30.2509,30.2522,30.2563,0.00886437
30.2739,30.2752,30.2793,0.00941373
30.2966,30.2979,30.302,0.0089635
30.3192,30.3204,30.3246,0.00886874
30.3419,30.3432,30.3473,0.00900538
30.3647,30.366,30.3701,0.00897017
30.3874,30.3887,30.3928,0.0089684
30.4104,30.4116,30.4158,0.00916182
30.4332,30.4345,30.4386,0.008994
30.456,30.4573,30.4614,0.00903629
30.4787,30.48,30.4841,0.00893261
30.5014,30.5026,30.5067,0.0088978
30.5239,30.5251,30.5293,0.00891795
30.5465,30.5477,30.5519,0.00891234
30.569,30.5703,30.5744,0.00887539
30.5916,30.5928,30.597,0.0088964
30.6142,30.6154,30.6196,0.00888407
30.6369,30.6382,30.6423,0.00895924
30.6593,30.6606,30.6647,0.00880659
30.6818,30.6831,30.6872,0.00890597
30.7043,30.7056,30.7097,0.00885818
30.727,30.7283,30.7324,0.00894761
30.7498,30.7511,30.7552,0.00905256
30.773,30.7743,30.7785,0.00942216
30.7956,30.7969,30.801,0.00880493
30.818,30.8193,30.8234,0.00882461
30.8407,30.842,30.8461,0.00898756
30.8636,30.8649,30.8691,0.00906891
30.8864,30.8877,30.8918,0.00882983
30.9089,30.9102,30.9143,0.00881608
30.9314,30.9327,30.9368,0.00892575
30.9541,30.9553,30.9595,0.00894497
30.9768,30.9781,30.9822,0.00891456
30.9993,31.0006,31.0047,0.00885525
31.022,31.0232,31.0274,0.00900828
31.0448,31.0461,31.0503,0.00902985
31.0676,31.0689,31.073,0.00884892
31.0901,31.0914,31.0955,0.00893323
31.1128,31.1141,31.1183,0.00900399
31.1357,31.1369,31.1411,0.00899328
31.1582,31.1595,31.1636,0.00880096
31.1807,31.182,31.186,0.00881413
31.203,31.2043,31.2083,0.00881025
31.2256,31.2268,31.231,0.0090655
31.2485,31.2498,31.254,0.00906625
31.2721,31.2734,31.2776,0.0096382
31.2948,31.2961,31.3002,0.00886502
31.3175,31.3188,31.3229,0.00896922
31.3402,31.3415,31.3456,0.00895202
31.3629,31.3641,31.3683,0.00884548
31.3855,31.3867,31.3909,0.00889582
31.4081,31.4094,31.4135,0.00890716
31.4308,31.4321,31.4362,0.00898331
31.4534,31.4546,31.4587,0.00886564
31.4757,31.4769,31.481,0.00883621
31.4983,31.4995,31.5036,0.00896688
31.5208,31.5221,31.5262,0.00893081
31.5433,31.5446,31.5487,0.00887248
31.5659,31.5672,31.5713,0.00894842
31.5886,31.5899,31.594,0.00894912
31.6112,31.6125,31.6166,0.00892081
31.6338,31.6351,31.6392,0.00895048
31.6563,31.6576,31.6617,0.00889655
31.6789,31.6802,31.6843,0.00893139
31.7017,31.7029,31.7071,0.00903565
31.7243,31.7256,31.7297,0.00895872
31.7468,31.7481,31.7522,0.00886685
31.7699,31.7712,31.7753,0.00948158
31.7925,31.7937,31.7978,0.00883554
31.8149,31.8162,31.8203,0.0088778
31.8374,31.8386,31.8427,0.00885323
31.8598,31.8611,31.8652,0.00889192
31.8824,31.8836,31.8877,0.00891365
31.905,31.9063,31.9104,0.00896383
31.9275,31.9288,31.9329,0.00884713
31.95,31.9513,31.9554,0.00889997
31.9725,31.9738,31.9779,0.00887101
31.9951,31.9963,32.0005,0.008883
32.0176,32.0189,32.023,0.0088991
32.0402,32.0415,32.0456,0.00893897
32.0628,32.064,32.0682,0.00885125
32.0856,32.0869,32.0911,0.00907686
32.1085,32.1098,32.1139,0.00900188
32.1313,32.1326,32.1367,0.00905085
32.1541,32.1554,32.1595,0.0089927
32.1769,32.1782,32.1823,0.00898418
32.1996,32.2008,32.205,0.00892949
32.2222,32.2235,32.2276,0.00889544
32.2446,32.2459,32.25,0.0087698
32.2677,32.2689,32.2731,0.00943443
32.2905,32.2917,32.2959,0.00901885
32.3133,32.3145,32.3186,0.00895474
32.3358,32.3371,32.3413,0.00891522
32.3587,32.3599,32.3641,0.00897458
32.3815,32.3827,32.3869,0.00899421
32.404,32.4053,32.4094,0.00881489
32.4265,32.4278,32.4319,0.00891745
32.4491,32.4504,32.4546,0.00897797
32.472,32.4732,32.4774,0.00900176
32.4948,32.496,32.5002,0.00898873
32.5174,32.5186,32.5228,0.00892247
32.5401,32.5414,32.5455,0.00902315
32.5628,32.564,32.5681,0.00888863
32.5853,32.5866,32.5906,0.00887522
32.6078,32.6091,32.6132,0.00895995
32.6304,32.6317,32.6358,0.00886018
32.6529,32.6542,32.6583,0.00887434
32.6755,32.6768,32.6809,0.00891318
32.6981,32.6994,32.7035,0.00889425
32.7207,32.722,32.7261,0.00896481
32.7434,32.7447,32.7489,0.00898718
32.7668,32.7681,32.7723,0.00948916
32.7895,32.7908,32.7949,0.0089729
32.8121,32.8134,32.8175,0.00886312
32.8348,32.836,32.8402,0.00894778
32.8576,32.8589,32.863,0.0090502
32.8802,32.8815,32.8855,0.0087988
32.9025,32.9038,32.9079,0.0087285
32.9249,32.9262,32.9302,0.00874085
32.9473,32.9485,32.9526,0.00881094
32.9695,32.9708,32.9749,0.00879669
32.9921,32.9934,32.9975,0.00894607
33.0147,33.0159,33.0201,0.00889427
33.0375,33.0388,33.0429,0.009073
33.0624,33.0637,33.0678,0.0111606
33.0851,33.0863,33.0905,0.00893085
33.1077,33.109,33.1132,0.00897687
33.1306,33.1319,33.136,0.00895862
33.1532,33.1545,33.1586,0.0089293
33.176,33.1795,33.1837,0.00904764
33.201,33.2023,33.2065,0.00898273
33.2237,33.225,33.2292,0.0089613
33.2464,33.2477,33.2518,0.00898331
33.2698,33.271,33.2752,0.00960186
33.2926,33.2939,33.298,0.00896359
33.3159,33.3172,33.3213,0.00964928
33.3386,33.3399,33.3441,0.00901575
33.3616,33.3629,33.3671,0.0091002
33.3845,33.3858,33.3899,0.00903767
33.4072,33.4085,33.4126,0.00887063
33.4298,33.4311,33.4358,0.0089244
33.4558,33.4571,33.4613,0.0109991
33.4787,33.48,33.4842,0.00902446
33.5014,33.5027,33.5068,0.00895545
33.524,33.5253,33.5294,0.00890478
33.5496,33.5504,33.5524,0.0120091
33.5656,33.5669,33.571,0.00879923
33.5879,33.5891,33.5929,0.00873742
33.6094,33.6106,33.6144,0.00877817
33.631,33.6323,33.6364,0.00880626
33.6535,33.6547,33.6588,0.00875172
33.6811,33.6824,33.6865,0.00849293
33.7036,33.7049,33.7089,0.00870674
33.7259,33.7271,33.7312,0.00870048
33.7503,33.7515,33.7556,0.00874997
33.7733,33.7745,33.7783,0.00935622
33.7948,33.7959,33.7998,0.00872499
33.8198,33.821,33.8248,0.00868911
33.8413,33.8425,33.8463,0.00868372
33.8627,33.8639,33.8678,0.00874782
33.8842,33.8854,33.8892,0.00873308
33.9056,33.9069,33.911,0.00871304
33.9279,33.9292,33.9333,0.00864405
33.9504,33.9516,33.9557,0.00871385
33.9726,33.9738,33.9779,0.00858639
33.9948,33.996,34.0001,0.00863926
34.0171,34.0183,34.0224,0.00865782
34.0394,34.0407,34.0448,0.00866898
34.0619,34.0632,34.0673,0.00884564
34.0845,34.0857,34.0899,0.00877244
34.1071,34.1084,34.1125,0.00880624
34.1297,34.131,34.1352,0.00878446
34.1521,34.1534,34.1575,0.00864152
34.1746,34.1758,34.18,0.00869275
34.1968,34.1981,34.2021,0.00858757
34.2191,34.2204,34.2245,0.00877713
34.2418,34.243,34.2472,0.00887572
34.2643,34.2655,34.2702,0.0086643
34.2872,34.2885,34.2926,0.00870876
34.3097,34.3109,34.3151,0.00872576
34.3321,34.3334,34.3375,0.00871791
34.3547,34.3559,34.3601,0.00881561
34.3773,34.3786,34.3828,0.00882345
34.3998,34.4011,34.4052,0.00869936
34.4224,34.4236,34.4278,0.0088103
34.4447,34.446,34.4501,0.00861109
34.467,34.4683,34.4724,0.00866378
34.4896,34.4908,34.495,0.00882064
34.5121,34.5134,34.5175,0.00875564
34.5346,34.5358,34.5399,0.00867506
34.5568,34.5581,34.5622,0.00864503
34.5791,34.5803,34.5844,0.00867533
34.6014,34.6026,34.6067,0.00865321
34.6235,34.6248,34.6289,0.00859846
34.6458,34.6471,34.6512,0.00864971
34.6682,34.6695,34.6736,0.00876127
34.6909,34.6922,34.6964,0.00891786
34.7138,34.7151,34.7193,0.00890456
34.7365,34.7378,34.7419,0.00881624
34.759,34.7603,34.7644,0.00864758
34.7824,34.7836,34.7878,0.00881508
34.8051,34.8063,34.8105,0.00888751
34.8279,34.8291,34.8333,0.00888157
34.8506,34.8519,34.8561,0.00884351
34.8734,34.8747,34.8788,0.00889976
34.896,34.8974,34.9015,0.00876792
34.9184,34.9197,34.9238,0.00864489
34.9409,34.9422,34.9463,0.00874612
34.9633,34.9646,34.9687,0.00862849
34.9856,34.9869,34.9909,0.00860462
35.0079,35.0091,35.0132,0.00875485
35.0303,35.0315,35.0357,0.00874822
35.0526,35.0539,35.058,0.00858059
35.0751,35.0763,35.0805,0.00874895
35.0977,35.0989,35.1031,0.00881272
35.1202,35.1215,35.1256,0.00859897
35.1425,35.1438,35.1479,0.00862753
35.1649,35.1662,35.1703,0.00869036
35.1872,35.1885,35.1926,0.00863121
35.2096,35.2108,35.215,0.00864835
35.2318,35.2331,35.2372,0.00857847
35.2542,35.2555,35.2596,0.00863102
35.2774,35.2787,35.2828,0.00873134
35.2997,35.3009,35.3051,0.0085537
35.3221,35.3233,35.3275,0.00862322
35.3444,35.3457,35.3498,0.00865047
35.367,35.3683,35.3724,0.0088245
35.3896,35.3908,35.395,0.00875767
35.412,35.4132,35.4174,0.00868314
35.4343,35.4356,35.4397,0.008574
35.4566,35.4579,35.462,0.00856193
35.479,35.4803,35.4844,0.00871896
35.5014,35.5026,35.5068,0.00863404
35.5235,35.5248,35.5289,0.00850837
35.5459,35.5472,35.5514,0.0086767
35.5684,35.5697,35.5738,0.00866458
35.5908,35.5921,35.5961,0.00861918
35.6131,35.6144,35.6185,0.00869662
35.6355,35.6368,35.641,0.00864846
35.6582,35.6595,35.6636,0.00867456
35.6808,35.6821,35.6863,0.00883203
35.7035,35.7048,35.7089,0.00886402
35.726,35.7273,35.7314,0.00876196
35.7485,35.7498,35.754,0.00880176
35.7718,35.7731,35.7772,0.00951513
35.7945,35.7958,35.7999,0.00894118
35.8225,35.8238,35.8279,0.00896189
35.8453,35.8465,35.8507,0.00903253
35.8679,35.8692,35.8733,0.00883259
35.8904,35.8917,35.8958,0.00872664
35.9128,35.9141,35.9182,0.00876616
35.9353,35.9366,35.9407,0.00875173
35.9581,35.9593,35.9635,0.00900024
35.9808,35.9821,35.9862,0.00884518
36.0032,36.0045,36.0086,0.0086867
36.0257,36.027,36.0311,0.00875298
36.0483,36.0496,36.0538,0.00882317
36.0708,36.0721,36.0762,0.00872027
36.0935,36.0947,36.0989,0.00893686
36.1162,36.1175,36.1217,0.00889032
36.139,36.1403,36.1445,0.00887433
36.1617,36.163,36.1671,0.00887545
36.1842,36.1855,36.1896,0.00877113
36.2067,36.2079,36.2121,0.00869172
36.229,36.2303,36.2345,0.00862612
36.2517,36.253,36.2571,0.00882714
36.2746,36.2759,36.28,0.00910993
36.2972,36.2985,36.3026,0.00890699
36.3199,36.3212,36.3254,0.00901422
36.3427,36.344,36.3481,0.00895209
36.3654,36.3666,36.3708,0.00892122
36.388,36.3893,36.3934,0.00885437
36.4104,36.4117,36.4158,0.00877452
36.433,36.4342,36.4383,0.00889229
36.4554,36.4567,36.4608,0.00879224
36.4782,36.4794,36.4836,0.00905542
36.501,36.5023,36.5064,0.00897602
36.5237,36.525,36.5292,0.00893503
36.5463,36.5476,36.5517,0.00880549
36.569,36.5703,36.5744,0.00892548
36.5915,36.5928,36.5969,0.00883589
36.6142,36.6154,36.6196,0.00893188
36.637,36.6382,36.6424,0.00906773
36.6598,36.6611,36.6653,0.00900137
36.6827,36.684,36.6882,0.00904718
36.7057,36.707,36.7112,0.00907415
36.7285,36.7298,36.7339,0.00891103
36.7511,36.7524,36.7565,0.00882723
36.7742,36.7755,36.7797,0.00945813
36.7969,36.7982,36.8023,0.00891095
36.8193,36.8206,36.8247,0.00881405
36.8418,36.8431,36.8472,0.00893034
36.8645,36.8657,36.8698,0.00888028
36.887,36.8883,36.8924,0.00886235
36.9096,36.9109,36.915,0.00900596
36.9323,36.9336,36.9377,0.00887746
36.9551,36.9564,36.9605,0.00899818
36.9779,36.9792,36.9833,0.0089941
37.0005,37.0018,37.0059,0.00881635
37.023,37.0243,37.0284,0.00881517
37.0458,37.047,37.0512,0.00901464
37.0684,37.0697,37.0738,0.00889746
37.0909,37.0922,37.0963,0.00886078
37.1135,37.1147,37.1187,0.00886573
37.1361,37.1374,37.1416,0.00906088
37.159,37.1603,37.1644,0.00897947
37.1816,37.1828,37.187,0.00885943
37.2043,37.2056,37.2097,0.00901852
37.227,37.2283,37.2324,0.0089369
37.2497,37.251,37.2551,0.00896474
37.2729,37.2742,37.2783,0.00938931
37.2954,37.2967,37.3008,0.0088352
37.3182,37.3194,37.3236,0.00906198
37.3411,37.3424,37.3466,0.00904331
37.364,37.3653,37.3694,0.00891421
37.3867,37.388,37.3922,0.00897731
37.4096,37.4108,37.415,0.00900154
37.4323,37.4337,37.4378,0.00899216
37.4552,37.4565,37.4606,0.00898565
37.4781,37.4794,37.4835,0.00901536
37.5008,37.5021,37.5062,0.00893773
37.5233,37.5246,37.5288,0.00880755
37.5462,37.5475,37.5516,0.00894395
37.569,37.5703,37.5744,0.00899313
37.5917,37.593,37.5971,0.00895153
37.6145,37.6158,37.6199,0.0089711
37.6374,37.6386,37.6428,0.0090233
37.6601,37.6614,37.6656,0.00893369
37.6828,37.6841,37.6882,0.0089626
37.7055,37.7068,37.711,0.00899792
37.7282,37.7295,37.7337,0.00890189
37.7509,37.7522,37.7564,0.00887272
37.7742,37.7755,37.7797,0.00950685
37.7971,37.7985,37.8027,0.00903124
37.8201,37.8214,37.8256,0.00902558
37.843,37.8443,37.8484,0.00895373
37.8658,37.8671,37.8713,0.00905039
37.8887,37.89,37.8941,0.00897406
37.9113,37.9126,37.9167,0.00884031
37.9339,37.9352,37.9393,0.00896122
37.9565,37.9578,37.9619,0.0088668
37.979,37.9803,37.9845,0.00889504
38.0018,38.0031,38.0073,0.00905102
38.0247,38.026,38.0302,0.00896857
38.0476,38.049,38.0531,0.0090053
38.0706,38.0719,38.0761,0.0090455
38.0935,38.0948,38.099,0.00905389
38.1164,38.1177,38.1219,0.00903504
38.1394,38.1407,38.1449,0.00902411
38.1623,38.1636,38.1678,0.00898385
38.185,38.1864,38.1905,0.00891664
38.2078,38.2091,38.2133,0.0089822
38.2306,38.2319,38.2361,0.0089721
38.2535,38.2547,38.2589,0.00898008
38.2766,38.278,38.2821,0.00890747
38.2993,38.3006,38.3048,0.0089311
38.322,38.3233,38.3275,0.00895669
38.3449,38.3462,38.3503,0.00902275
38.3677,38.369,38.3732,0.00905566
38.3908,38.392,38.3963,0.00910114
38.4138,38.4151,38.4193,0.00904554
38.4367,38.438,38.4421,0.00896882
38.4593,38.4606,38.4647,0.00886006
38.482,38.4833,38.4875,0.0090076
38.5048,38.5061,38.5103,0.00898622
38.5276,38.5289,38.533,0.00894395
38.5503,38.5516,38.5558,0.00895629
38.5732,38.5745,38.5786,0.00899802
38.5959,38.5972,38.6014,0.00894769
38.6188,38.62,38.6242,0.00904615
38.6417,38.643,38.6471,0.00901847
38.6647,38.6661,38.6702,0.00901915
38.6877,38.689,38.6932,0.00902282
38.7106,38.7119,38.7161,0.00899139
38.7333,38.7346,38.7388,0.00890337
38.7561,38.7574,38.7616,0.0089121
38.7794,38.7808,38.7849,0.00893966
38.8023,38.8036,38.8077,0.00896438
38.825,38.8263,38.8304,0.00891467
38.8478,38.8491,38.8532,0.00902057
38.8706,38.8719,38.876,0.00892339
38.8934,38.8946,38.8988,0.00903209
38.9162,38.9175,38.9217,0.0089987
38.939,38.9403,38.9444,0.00900474
38.9617,38.963,38.9671,0.00889307
38.9844,38.9857,38.9899,0.0089396
39.0074,39.0087,39.0129,0.00910547
39.0304,39.0317,39.0358,0.00896093
39.0533,39.0546,39.0587,0.00898531
39.0761,39.0774,39.0815,0.00900883
39.0989,39.1002,39.1044,0.00899748
39.1218,39.1231,39.1273,0.00909823
39.1448,39.1461,39.1503,0.00905629
39.1685,39.1698,39.174,0.00967696
39.1914,39.1927,39.1969,0.00900544
39.2142,39.2155,39.2196,0.00890706
39.2369,39.2382,39.2424,0.00898101
39.2598,39.2611,39.2653,0.00897995
39.2831,39.2844,39.2886,0.00895236
39.3059,39.3072,39.3114,0.00884084
39.3287,39.33,39.3341,0.00898596
39.3515,39.3529,39.357,0.00897762
39.3744,39.3757,39.3798,0.00897712
39.3972,39.3985,39.4026,0.00891233
39.4198,39.4211,39.4253,0.00893819
39.4426,39.4438,39.448,0.00890298
39.4655,39.4667,39.4709,0.00902966
39.4883,39.4896,39.4937,0.00898335
39.5112,39.5125,39.5167,0.00909659
39.5342,39.5355,39.5397,0.00905702
39.5571,39.5584,39.5626,0.00900452
39.58,39.5813,39.5856,0.00897625
39.6029,39.6042,39.6083,0.00890373
39.6257,39.6269,39.6311,0.00901119
39.6484,39.6497,39.6539,0.00900437
39.6787,39.68,39.6845,0.0157739
39.7018,39.7031,39.7073,0.00898589
39.7245,39.7258,39.73,0.00890874
39.7473,39.7486,39.7528,0.00903189
39.7708,39.7721,39.7764,0.00960933
39.7938,39.7951,39.7992,0.00897463
39.8166,39.818,39.8221,0.00897592
39.8393,39.8406,39.8448,0.00883477
39.8622,39.8635,39.8677,0.00905552
39.8852,39.8865,39.8907,0.00911746
39.9081,39.9094,39.9135,0.00893334
39.9307,39.932,39.9361,0.00879382
39.9533,39.9546,39.9588,0.00894678
39.9761,39.9774,39.9816,0.00902501
39.999,40.0003,40.0045,0.00903323
40.0218,40.0231,40.0273,0.00891963
40.0445,40.0458,40.0499,0.00886636
40.0672,40.0685,40.0727,0.00894552
40.09,40.0913,40.0955,0.00897706
40.1127,40.114,40.1181,0.00885516
40.1354,40.1366,40.1408,0.00894252
40.1582,40.1595,40.1637,0.00906605
40.181,40.1823,40.1865,0.00889771
40.2039,40.2052,40.2094,0.00903462
40.2267,40.228,40.2322,0.00886369
40.2494,40.2506,40.2547,0.00890802
40.2725,40.2738,40.278,0.00948523
40.2952,40.2965,40.3006,0.00888752
40.3181,40.3194,40.3235,0.00900294
40.3408,40.3421,40.3463,0.00895008
40.3638,40.365,40.3692,0.00904389
40.3867,40.388,40.3922,0.00902746
40.4097,40.411,40.4152,0.00903319
40.4324,40.4337,40.4379,0.00879694
40.4551,40.4565,40.4606,0.00895933
40.4781,40.4794,40.4836,0.00907806
40.501,40.5024,40.5065,0.00883035
40.5235,40.5249,40.529,0.00874681
40.5464,40.5477,40.5518,0.00900526
40.5693,40.5706,40.5747,0.00903636
40.5921,40.5934,40.5975,0.00893841
40.6147,40.616,40.6202,0.00889193
40.6375,40.6387,40.6429,0.00898326
40.7515,40.7528,40.757,0.0103281
40.7749,40.7766,40.7808,0.0095427
40.7982,40.7995,40.8037,0.00904542
40.8212,40.8225,40.8267,0.00903248
40.8441,40.8454,40.8495,0.00892051
40.8668,40.8681,40.8723,0.00896837
40.8896,40.8909,40.8951,0.00897646
40.9124,40.9137,40.9179,0.00894028
40.935,40.9364,40.9405,0.00881764
40.9577,40.959,40.9632,0.00895514
40.9803,40.9816,40.9858,0.00886406
41.0031,41.0044,41.0086,0.00898331
41.0261,41.0274,41.0315,0.00899598
41.0487,41.0501,41.0542,0.0088151
41.0715,41.0728,41.077,0.00893231
41.0944,41.0957,41.0999,0.00904859
41.1173,41.1186,41.1228,0.00898801
41.1403,41.1417,41.1459,0.00904764
41.1634,41.1647,41.1689,0.00902874
41.1863,41.1876,41.1918,0.00893723
41.2091,41.2104,41.2145,0.00893143
41.2319,41.2332,41.2374,0.00899816
41.2549,41.2562,41.2604,0.00905495
41.2784,41.2797,41.2838,0.00893144
41.301,41.3024,41.3065,0.00886731
41.3237,41.325,41.3292,0.00897998
41.3467,41.348,41.3522,0.00908378
41.3698,41.3711,41.3753,0.00908635
41.3925,41.3939,41.3979,0.00882471
41.415,41.4164,41.4205,0.00892249
41.4376,41.4389,41.443,0.00882466
41.4602,41.4615,41.4656,0.00886672
41.4828,41.4841,41.4883,0.00896829
41.5057,41.507,41.5112,0.00902358
41.5287,41.53,41.5342,0.00907233
41.5516,41.5528,41.557,0.00891045
41.5743,41.5756,41.5798,0.00898919
41.5971,41.5984,41.6026,0.00890773
41.6198,41.6211,41.6253,0.00889686
41.6427,41.644,41.6482,0.00902661
41.6656,41.6669,41.6711,0.00906936
41.6886,41.69,41.6941,0.0090121
41.7114,41.7128,41.7169,0.00888521
41.7342,41.7355,41.7396,0.00893729
41.7569,41.7582,41.7624,0.00889839
41.7803,41.7816,41.7858,0.00892949
41.8032,41.8045,41.8087,0.00901124
41.8262,41.8276,41.8318,0.00907736
41.8491,41.8504,41.8546,0.00888454
41.8719,41.8732,41.8774,0.00889855
41.8948,41.8961,41.9002,0.00897646
41.9177,41.919,41.9232,0.00906003
41.9406,41.9419,41.9461,0.00897589
41.9635,41.9648,41.9689,0.00894823
41.9864,41.9877,41.9919,0.00904177
42.0093,42.0106,42.0148,0.00902305
42.0321,42.0334,42.0376,0.00887928
42.0549,42.0561,42.0604,0.00890832
42.0777,42.079,42.0832,0.00895342
42.1006,42.1019,42.1061,0.00897387
42.1234,42.1247,42.1289,0.00900658
42.1464,42.1477,42.1518,0.00898016
42.169,42.1703,42.1744,0.00878043
42.1916,42.1929,42.197,0.00887694
42.2141,42.2153,42.2195,0.00877266
42.2367,42.238,42.2421,0.00886972
42.2594,42.2607,42.2649,0.00892765
42.2827,42.284,42.2881,0.00889848
42.3052,42.3065,42.3107,0.00880175
42.3278,42.3291,42.3333,0.00888054
42.3505,42.3518,42.356,0.00883316
42.3732,42.3745,42.3787,0.00884732
42.396,42.3972,42.4014,0.00897512
42.4188,42.4201,42.4243,0.00900522
42.4417,42.443,42.4472,0.00898458
42.4644,42.4657,42.4698,0.00885612
42.4871,42.4884,42.4925,0.00895573
42.5099,42.5112,42.5154,0.00896199
42.5328,42.5341,42.5383,0.00902265
42.5558,42.5571,42.5614,0.009054
42.579,42.5803,42.5845,0.00907282
42.602,42.6034,42.6076,0.00903746
42.625,42.6263,42.6305,0.00896841
42.6478,42.6491,42.6533,0.00890642
42.6706,42.6719,42.6761,0.00901452
42.6936,42.695,42.6991,0.00904595
42.7166,42.7179,42.7221,0.00901932
42.7396,42.7409,42.7452,0.00908586
42.7626,42.7639,42.7686,0.00897874
42.786,42.7873,42.7915,0.00896222
42.8089,42.8102,42.8144,0.00899702
42.8317,42.833,42.8372,0.00895599
42.8545,42.8558,42.8599,0.00893236
42.8772,42.8785,42.8827,0.0089087
42.8999,42.9012,42.9053,0.00886852
42.9226,42.9239,42.928,0.00892319
42.9455,42.9467,42.951,0.00908589
42.9686,42.9699,42.9742,0.00909597
42.9915,42.9929,42.997,0.00888176
43.0143,43.0156,43.0198,0.0088993
43.0371,43.0385,43.0426,0.00902449
43.0599,43.0612,43.0654,0.0088533
43.0827,43.084,43.0882,0.00900642
43.1056,43.1069,43.1111,0.00903418
43.1286,43.1299,43.1341,0.00908626
43.1517,43.153,43.1572,0.00905931
43.1746,43.1759,43.1801,0.00892551
43.1973,43.1986,43.2027,0.00888626
43.22,43.2213,43.2255,0.00889521
43.2428,43.2441,43.2483,0.00896536
43.2663,43.2676,43.2718,0.00961847
43.2893,43.2906,43.2948,0.00903291
43.3122,43.3136,43.3177,0.00903199
43.3351,43.3364,43.3405,0.00889696
43.3579,43.3592,43.3634,0.00907151
43.3809,43.3822,43.3864,0.00908457
43.404,43.4053,43.4095,0.00905888
43.427,43.4283,43.4325,0.00902915
43.4499,43.4513,43.4554,0.00903757
